file_hash,file_path,group_size,file_size_bytes,file_size_mb
64e1d4c8a28de6fd8be9a42026056da3,/Users/soneyeoluwasina/Downloads/Skin/Train/seborrheic keratosis/ISIC_0011045.jpg,2,159711,0.15
141dcd57f5d1de96993578ec8eefd2d8,/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010978.jpg,2,74323,0.07
141dcd57f5d1de96993578ec8eefd2d8,/Users/soneyeoluwasina/Downloads/Skin/Train/seborrheic keratosis/ISIC_0010978.jpg,2,74323,0.07
fbd2afcf564f4ece0822fde61f15245f,/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0010993.jpg,2,207468,0.2
fbd2afcf564f4ece0822fde61f15245f,/Users/soneyeoluwasina/Downloads/Skin/Train/seborrheic keratosis/ISIC_0010993.jpg,2,207468,0.2
100b10c91cf01153f1d25d8955f14340,/Users/soneyeoluwasina/Downloads/Skin/Train/melanoma/ISIC_0011125.jpg,2,214485,0.2
100b10c91cf01153f1d25d8955f14340,/Users/soneyeoluwasina/Downloads/Skin/Train/seborrheic keratosis/ISIC_0011125.jpg,2,214485,0.2
822bf40ab11ea40b21307071803acedd,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029460.jpg,2,303601,0.29
822bf40ab11ea40b21307071803acedd,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029460.jpg,2,303601,0.29
9055a85fd28db6a491ccf372b35ad3a0,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026626.jpg,2,290951,0.28
9055a85fd28db6a491ccf372b35ad3a0,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026626.jpg,2,290951,0.28
eb86a4f7ca2a31f9c9ad1fa9272ebcce,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027896.jpg,2,291117,0.28
eb86a4f7ca2a31f9c9ad1fa9272ebcce,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027896.jpg,2,291117,0.28
8681d41f0af5108602eaf45b30ebe423,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028190.jpg,2,252138,0.24
8681d41f0af5108602eaf45b30ebe423,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028190.jpg,2,252138,0.24
dbb6c03925507d948dfc3e9966763bc7,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026625.jpg,2,301284,0.29
dbb6c03925507d948dfc3e9966763bc7,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026625.jpg,2,301284,0.29
20404f1c9b230af91d3d85633a051556,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026194.jpg,2,252103,0.24
20404f1c9b230af91d3d85633a051556,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026194.jpg,2,252103,0.24
0f3b2b7c571b5d7b5c359c55d7729240,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028393.jpg,2,137807,0.13
0f3b2b7c571b5d7b5c359c55d7729240,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028393.jpg,2,137807,0.13
e1101ece28eeb792657b85fcdb21e342,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027884.jpg,2,241430,0.23
e1101ece28eeb792657b85fcdb21e342,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027884.jpg,2,241430,0.23
ff881d607cef4ed5b0101916ffb9d93a,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026650.jpg,2,252523,0.24
ff881d607cef4ed5b0101916ffb9d93a,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026650.jpg,2,252523,0.24
4a9d999da13b01ec91337995b4348b6f,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029210.jpg,2,272519,0.26
4a9d999da13b01ec91337995b4348b6f,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029210.jpg,2,272519,0.26
5b56a7feeeafa1152c0623898048f4b6,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025953.jpg,2,273040,0.26
5b56a7feeeafa1152c0623898048f4b6,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025953.jpg,2,273040,0.26
9dcccbb73dc7fe64c66c1bee95ba2f58,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026525.jpg,2,273790,0.26
9dcccbb73dc7fe64c66c1bee95ba2f58,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026525.jpg,2,273790,0.26
0aff80c88427c39d62340d3339ff9438,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025992.jpg,2,249077,0.24
0aff80c88427c39d62340d3339ff9438,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025992.jpg,2,249077,0.24
b58f533def130ad88a399ac54537b0f3,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025825.jpg,2,294418,0.28
b58f533def130ad88a399ac54537b0f3,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025825.jpg,2,294418,0.28
16879939742626f3f4670e00e029d5af,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026848.jpg,2,235871,0.22
16879939742626f3f4670e00e029d5af,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026848.jpg,2,235871,0.22
f483cae644a4d471ed7018e6a1924220,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026040.jpg,2,245057,0.23
f483cae644a4d471ed7018e6a1924220,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026040.jpg,2,245057,0.23
ace359c2e89d51ce988d917fca02eb4e,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026905.jpg,2,286887,0.27
ace359c2e89d51ce988d917fca02eb4e,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026905.jpg,2,286887,0.27
0f96baf7dbdc076ee1a97eb238e85632,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026468.jpg,2,155738,0.15
0f96baf7dbdc076ee1a97eb238e85632,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026468.jpg,2,155738,0.15
d77ce0d37ffd974ebb136d101880ce60,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027950.jpg,2,166916,0.16
d77ce0d37ffd974ebb136d101880ce60,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027950.jpg,2,166916,0.16
a6e5bc3f62cb97a59f9c0716611bda20,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026709.jpg,2,301437,0.29
a6e5bc3f62cb97a59f9c0716611bda20,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026709.jpg,2,301437,0.29
5477723c5163e6a8c4d9e02342656e34,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025957.jpg,2,260619,0.25
5477723c5163e6a8c4d9e02342656e34,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025957.jpg,2,260619,0.25
37a6cdcf1f5067c1d0cf7fc810015c9f,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027615.jpg,2,263206,0.25
37a6cdcf1f5067c1d0cf7fc810015c9f,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027615.jpg,2,263206,0.25
eb80c506e5eb36871454a3f05a141c33,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026457.jpg,2,271535,0.26
eb80c506e5eb36871454a3f05a141c33,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026457.jpg,2,271535,0.26
a2c9e899ab41efe11cdab35aae083ed4,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027562.jpg,2,248041,0.24
a2c9e899ab41efe11cdab35aae083ed4,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027562.jpg,2,248041,0.24
757cdd12ddf122fe17282632df0a60c4,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027172.jpg,2,254845,0.24
757cdd12ddf122fe17282632df0a60c4,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027172.jpg,2,254845,0.24
d25ce924279dba206ad3d07b789b8977,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027802.jpg,2,229911,0.22
d25ce924279dba206ad3d07b789b8977,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027802.jpg,2,229911,0.22
253b0e3e74f1a51a1f4e5226760c3913,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000477.jpg,2,266998,0.25
253b0e3e74f1a51a1f4e5226760c3913,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0000512.jpg,2,266998,0.25
cf3b612f90845fa7893941cfd5b499ab,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026857.jpg,2,277681,0.26
cf3b612f90845fa7893941cfd5b499ab,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026857.jpg,2,277681,0.26
e67c0593ea5ebc6aa972b094f4bb5a9b,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028517.jpg,2,291607,0.28
e67c0593ea5ebc6aa972b094f4bb5a9b,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028517.jpg,2,291607,0.28
ba2381d69596ee6568e929fde28f8db0,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025780.jpg,2,260942,0.25
ba2381d69596ee6568e929fde28f8db0,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025780.jpg,2,260942,0.25
4f3a2edf3c26f589c0a2d976060bbc58,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027829.jpg,2,222294,0.21
4f3a2edf3c26f589c0a2d976060bbc58,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027829.jpg,2,222294,0.21
39a60e04dbbd4aee97aa585955f7ec72,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029025.jpg,2,265155,0.25
39a60e04dbbd4aee97aa585955f7ec72,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029025.jpg,2,265155,0.25
6a4a1fb4ee412d2612832a4969b79e20,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027958.jpg,2,304406,0.29
6a4a1fb4ee412d2612832a4969b79e20,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027958.jpg,2,304406,0.29
30137718fd63cf9f5746a758681c41cf,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028854.jpg,2,277851,0.26
30137718fd63cf9f5746a758681c41cf,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028854.jpg,2,277851,0.26
5a4f819c4083faf013091d3576a6ebeb,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029141.jpg,2,236726,0.23
5a4f819c4083faf013091d3576a6ebeb,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029141.jpg,2,236726,0.23
e851ddf91a303cd70b16eedc1d540a44,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026702.jpg,2,279799,0.27
e851ddf91a303cd70b16eedc1d540a44,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026702.jpg,2,279799,0.27
10d023f1d9584349ad664dd00b79ce4d,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028063.jpg,2,265530,0.25
10d023f1d9584349ad664dd00b79ce4d,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028063.jpg,2,265530,0.25
9070fcc4b8b1b861c84ad008b03a2539,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027580.jpg,2,237879,0.23
9070fcc4b8b1b861c84ad008b03a2539,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027580.jpg,2,237879,0.23
4133728e571d97738a9fce9b8ffa2629,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028314.jpg,2,277914,0.27
4133728e571d97738a9fce9b8ffa2629,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028314.jpg,2,277914,0.27
8ed19d8653ada4bb450a66916ca67885,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0025803.jpg,2,312743,0.3
8ed19d8653ada4bb450a66916ca67885,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025803.jpg,2,312743,0.3
d22e17826f8e63143b894c10cdc5cafd,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026729.jpg,2,246442,0.24
d22e17826f8e63143b894c10cdc5cafd,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026729.jpg,2,246442,0.24
0ca2ca99e96f4e859c76de2593a7f4cf,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028076.jpg,2,256847,0.24
0ca2ca99e96f4e859c76de2593a7f4cf,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028076.jpg,2,256847,0.24
a89c6226beba02368141c4c98b1777ae,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026149.jpg,2,231529,0.22
a89c6226beba02368141c4c98b1777ae,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026149.jpg,2,231529,0.22
b7481e5655d9ca8a5d4c0b4b0304c4fd,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026765.jpg,2,265203,0.25
b7481e5655d9ca8a5d4c0b4b0304c4fd,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026765.jpg,2,265203,0.25
8f56942e016f1b9ee8de34c2af89340c,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028990.jpg,2,272750,0.26
8f56942e016f1b9ee8de34c2af89340c,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028990.jpg,2,272750,0.26
8af7322448773fdde01a486f2eaf6104,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027447.jpg,2,282606,0.27
8af7322448773fdde01a486f2eaf6104,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027447.jpg,2,282606,0.27
648f94d4d732f2bf2be6a788dc140fd6,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028370.jpg,2,276804,0.26
648f94d4d732f2bf2be6a788dc140fd6,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028370.jpg,2,276804,0.26
6be5b72353f573c93ec48c09bfacc483,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027254.jpg,2,313807,0.3
6be5b72353f573c93ec48c09bfacc483,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027254.jpg,2,313807,0.3
536d74596e3129107cecc776f9310038,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027650.jpg,2,245792,0.23
536d74596e3129107cecc776f9310038,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027650.jpg,2,245792,0.23
ebfcaf0bafa5e589bf27885743ca398b,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029133.jpg,2,299092,0.29
ebfcaf0bafa5e589bf27885743ca398b,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029133.jpg,2,299092,0.29
a0fb29e4a426f23123380580257de60b,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027334.jpg,2,204831,0.2
a0fb29e4a426f23123380580257de60b,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027334.jpg,2,204831,0.2
e9aaa1cb88d4e03db656cf5fab7ca25d,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027452.jpg,2,291471,0.28
e9aaa1cb88d4e03db656cf5fab7ca25d,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027452.jpg,2,291471,0.28
648d43d51ed10ca78d81a05a0b97180f,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029309.jpg,2,151314,0.14
648d43d51ed10ca78d81a05a0b97180f,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029309.jpg,2,151314,0.14
91511f5adad41ee044773f5448a0495f,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026984.jpg,2,258050,0.25
91511f5adad41ee044773f5448a0495f,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026984.jpg,2,258050,0.25
4bb94021360da47962bf04e7f70e4837,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027668.jpg,2,321848,0.31
4bb94021360da47962bf04e7f70e4837,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027668.jpg,2,321848,0.31
fb058adb30a9a7ef4f034bfe050f99fa,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0027536.jpg,2,281851,0.27
fb058adb30a9a7ef4f034bfe050f99fa,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027536.jpg,2,281851,0.27
1fdc4e420e813d6027b6195a61a0ece6,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028941.jpg,2,344641,0.33
1fdc4e420e813d6027b6195a61a0ece6,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028941.jpg,2,344641,0.33
6fcaaec91260717f04a7c8a8db2fd25a,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028558.jpg,2,202086,0.19
6fcaaec91260717f04a7c8a8db2fd25a,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028558.jpg,2,202086,0.19
9d98ba0666104be648d7cf423256076a,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026575.jpg,2,274739,0.26
9d98ba0666104be648d7cf423256076a,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026575.jpg,2,274739,0.26
9feac2440ece090955547eab3fdfe597,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026171.jpg,2,321683,0.31
9feac2440ece090955547eab3fdfe597,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026171.jpg,2,321683,0.31
2c6f50cb2c33c3f1d45e2b0029755c6a,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0028820.jpg,2,264410,0.25
2c6f50cb2c33c3f1d45e2b0029755c6a,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028820.jpg,2,264410,0.25
83d854dabfffc837b252ccd9ffcd79a9,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0029041.jpg,2,284761,0.27
83d854dabfffc837b252ccd9ffcd79a9,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029041.jpg,2,284761,0.27
62ff45d19e6b588077627209c0a53966,/Users/soneyeoluwasina/Downloads/Skin/Train/nevus/ISIC_0026212.jpg,2,298308,0.28
62ff45d19e6b588077627209c0a53966,/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026212.jpg,2,298308,0.28
